Country;Growth rate per annum 2016.1;Growth rate per annum 2005-15;Share 2016.2;Year;Coal Consumption (Mtoe)
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;1988;3.70024839973
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;1988;7.392
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;1988;7.087
Norway;-0.00086963598565;0.0126859125;0.000219928144361;1988;0.988991
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;1988;2.177
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;1988;17.523
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;1988;15.682
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;1988;67.532
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;1988;0.0
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;1988;0.119954
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;1988;0.26
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;1988;1128.65836069
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;1988;328.599478183
Chile;0.122766024151;0.102452435823;0.00220625312068;1989;2.162
Trinidad & Tobago;0.0;0;0.0;1989;0.0
Bulgaria;-0.134507934609;-0.00407387860215;0.00153927190695;1989;9.841
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1989;5.552
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1989;5.00095538359
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;1989;0.355641540078
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;1989;31.815762874
Israel;-0.1549140116;-0.0161397093241;0.00153206894174;1989;2.261
Qatar;0.0;0;0.0;1989;0.0
Algeria;0.0;-0.132124147807;3.86909377994e-05;1989;0.841
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;1989;5.13414928471
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1989;0.9364662
Singapore;-0.065387810146;0.473898039981;0.000102054436866;1989;0.012408
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1989;2.81782383782
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;1989;2.592
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;1989;494.128239323
Iran;0.0425008436721;0.00500493953075;0.000458321737824;2008;1.172823
Kuwait;0.0;0;0.0;2008;0.0
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;2008;0.185023524796
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;2008;54.8532442185
China;-0.0163160516748;0.0374734655832;0.505774915218;2008;1609.27950332
Indonesia;0.222283462094;0.0769875959617;0.016800256446;2008;31.5096482771
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;2008;15.075120233
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;2009;11.1098160155
Other S. & Cent. America;0.0537230985371;0.0485860446224;0.000906767207198;2009;2.07531675725
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;2009;3.1373
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;2009;71.7362370068
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;2009;2.5649
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;2009;12.3715
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;2009;9.43
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;2009;1.9256
Turkey;0.103344489277;0.0460004512544;0.0102988220751;2009;30.898
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;2009;6.08731346196
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;2009;53.1207284436
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;2009;0.774204
Indonesia;0.222283462094;0.0769875959617;0.016800256446;2009;33.1723917
Japan;-0.002306025827;0.0050145403181;0.0321379899979;2009;101.632444359
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;2009;1.614464149
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;2009;4.92683853056
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;2009;2425.10109735
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;2010;77.0569408618
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;2010;1.98354531471
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;2010;55.0750692653
USSR;;;;2010;0.0
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;2010;22.4662390825
United Arab Emirates;0.0;0.241399267969;0.000339632824762;2010;0.71605
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;2010;0.46401
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;2010;92.8234048355
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;2010;4.63020837272
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;2010;2520.80631841
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;2010;164.673137777
Mexico;-0.229082575174;0.010178880839;0.00262972107157;2011;14.731473727
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;2011;15.4488134538
Chile;0.122766024151;0.102452435823;0.00220625312068;2011;5.7598
Peru;0.0;-0.0127700470694;0.00021772585751;2011;0.817856119232
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;2011;3.23821999045
France;-0.010844501586;-0.0460232119106;0.0022281666752;2011;9.768431
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;2011;78.3139390465
Netherlands;-0.0697936299088;0.0312171396339;0.00275197695009;2011;7.45199197478
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;2011;2.220857
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;2011;3.6992
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;2011;2.492
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;2011;0.0641495156
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;2011;90.5121353151
China;-0.0163160516748;0.0374734655832;0.505774915218;2011;1903.85256504
India;0.0359940327055;0.0649945458839;0.110383033752;2011;304.767639895
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;2011;1.42625279039
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;2011;2713.10364363
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;2012;1.30956113
Chile;0.122766024151;0.102452435823;0.00220625312068;2012;6.7153
Iran;0.0425008436721;0.00500493953075;0.000458321737824;2012;1.123617
Kuwait;0.0;0;0.0;2012;0.0
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;2012;45.0932904411
China;-0.0163160516748;0.0374734655832;0.505774915218;2012;1927.79309311
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;2012;15.882
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;2012;1.73895009324
Singapore;-0.065387810146;0.473898039981;0.000102054436866;2012;0.0249
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;2012;16.5375130476
US;-0.0877264090609;-0.0375393468003;0.0960426032543;2013;454.565905224
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;2013;16.4783744241
Colombia;-0.139721787745;0.147885505613;0.00122847594321;2013;4.97953842657
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;2013;0.210242
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;2013;17.2027
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;2013;4.99660838827
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;2013;82.837369829
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;2013;2.0467492688
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;2013;3.4544
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;2013;2.218
Turkey;0.103344489277;0.0460004512544;0.0102988220751;2013;31.5641999697
Iran;0.0425008436721;0.00500493953075;0.000458321737824;2013;1.434733
Kuwait;0.0;0;0.0;2013;0.0
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;2013;0.0959562816
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;2013;0.538154664686
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;2013;0.385825
Japan;-0.002306025827;0.0050145403181;0.0321379899979;2013;121.151586739
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;2013;3.20776650182
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;2013;16.2840447772
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;2014;4.46734976593
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;2014;79.6126397248
Norway;-0.00086963598565;0.0126859125;0.000219928144361;2014;0.850291391994
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;2014;5.7455
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;2014;29.7210672233
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;2014;0.394311
Japan;-0.002306025827;0.0050145403181;0.0321379899979;2014;119.149117358
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;2014;18.939144
Mexico;-0.229082575174;0.010178880839;0.00262972107157;2015;12.6956537451
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;2015;17.6751301406
Ecuador;0.0;0;0.0;2015;0.0
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;2015;3.1831
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;2015;2.18546851134
Qatar;0.0;0;0.0;2015;0.0
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;2015;0.4115504
Indonesia;0.222283462094;0.0769875959617;0.016800256446;2015;51.1560760048
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;2015;1.43732059868
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;2015;972.677850679
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;2015;261.148812302
Algeria;0.0;-0.132124147807;3.86909377994e-05;1975;0.024
China;-0.0163160516748;0.0374734655832;0.505774915218;1975;228.565
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1975;0.093
Taiwan;0.0166169161165;0.00692657047209;0.0103342616931;1975;1.914
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1975;0.137809
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;1975;2.577
Peru;0.0;-0.0127700470694;0.00021772585751;1976;0.129908283176
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;1976;0.165228
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;1976;38.678
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;1976;7.629
Netherlands;-0.0697936299088;0.0312171396339;0.00275197695009;1976;3.00945829751
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;1976;1.8634
Israel;-0.1549140116;-0.0161397093241;0.00153206894174;1976;0.0
Qatar;0.0;0;0.0;1976;0.0
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;1976;0.0
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1976;0.093
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;1976;0.512
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;1976;892.35681662
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1977;9.778
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1977;0.153742
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1978;1.21517197368
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1978;2.29912384
Peru;0.0;-0.0127700470694;0.00021772585751;1978;0.126922709468
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;1978;9.333109017
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;1978;130.566
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;1978;11.218
USSR;;;;1978;345.626880755
Kuwait;0.0;0;0.0;1978;0.0
Qatar;0.0;0;0.0;1978;0.0
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1978;0.008657
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1978;37.0619982736
China;-0.0163160516748;0.0374734655832;0.505774915218;1978;282.82
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;1978;1.27782602465
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1978;0.132981
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1979;2.29604948887
Ecuador;0.0;0;0.0;1979;0.0
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;1979;10.39856559
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;1979;8.238
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;1979;3.09678022166
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1979;26.2217291309
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;1979;953.410714501
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1980;0.934129495614
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1980;2.43225385
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;1980;3.68312314894
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;1980;8.078
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1980;1.884
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;1980;71.065
USSR;;;;1980;337.531405369
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1980;0.006637
India;0.0359940327055;0.0649945458839;0.110383033752;1980;56.712380282
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1980;13.199
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;1980;826.149456444
US;-0.0877264090609;-0.0375393468003;0.0960426032543;1981;400.862912176
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1981;0.848411842105
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1981;1.972
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;1981;0.397
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;1981;70.679
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;1983;1004.46308814
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;1983;910.606566424
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1984;2.80971147416
Chile;0.122766024151;0.102452435823;0.00220625312068;1984;1.172
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1984;2.9607773
Ecuador;0.0;0;0.0;1984;0.0
Peru;0.0;-0.0127700470694;0.00021772585751;1984;0.109940766218
Other S. & Cent. America;0.0537230985371;0.0485860446224;0.000906767207198;1984;0.166490863978
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;1984;150.064
Norway;-0.00086963598565;0.0126859125;0.000219928144361;1984;1.123508
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;1984;18.184
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;1984;2.471788
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;1984;20.2453296632
Israel;-0.1549140116;-0.0161397093241;0.00153206894174;1984;1.693
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1984;0.003253
Algeria;0.0;-0.132124147807;3.86909377994e-05;1984;0.826
China;-0.0163160516748;0.0374734655832;0.505774915218;1984;373.02377
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1984;0.789186
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;1984;2.821
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;1984;0.0
Ecuador;0.0;0;0.0;1985;0.0
India;0.0359940327055;0.0649945458839;0.110383033752;1991;116.756465742
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1991;1.2010284
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1991;30.8430685656
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;1991;1087.86400144
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1992;26.7591716824
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1992;3.30030094583
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1992;3.36087635
France;-0.010844501586;-0.0460232119106;0.0022281666752;1992;17.82
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;1992;8.1738
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1992;12.2343
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;1992;3.021
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;1992;0.209229005446
USSR;;;;1992;0.0
Iran;0.0425008436721;0.00500493953075;0.000458321737824;1992;0.892993
United Arab Emirates;0.0;0.241399267969;0.000339632824762;1992;0.0
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1992;0.001347
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1992;66.3529139638
Taiwan;0.0166169161165;0.00692657047209;0.0103342616931;1992;13.386331
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1992;4.88792951115
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1993;23.7583596064
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1993;3.72248495271
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1993;10.648
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;2015;0.129215630075
Turkey;0.103344489277;0.0460004512544;0.0102988220751;2015;34.739989
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;2015;0.692857715706
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;2001;4.1974
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;2001;9.3079
Turkey;0.103344489277;0.0460004512544;0.0102988220751;2001;18.453
Qatar;0.0;0;0.0;2001;0.0
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;2001;7.7629460212
China;-0.0163160516748;0.0374734655832;0.505774915218;2001;742.541251182
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;2001;6.85196331327
Japan;-0.002306025827;0.0050145403181;0.0321379899979;2001;97.7777
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;2001;2.971
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;2001;2.105
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;2001;45.711
Taiwan;0.0166169161165;0.00692657047209;0.0103342616931;2001;28.894149
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;2001;1303.35798721
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;2002;0.560939971751
Colombia;-0.139721787745;0.147885505613;0.00122847594321;2002;2.1892871
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;2002;8.9749
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;2002;3.621
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;2002;3.499902
USSR;;;;2002;0.0
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;2002;0.0123992
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;2002;0.820475
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;2002;5.33006114455
Singapore;-0.065387810146;0.473898039981;0.000102054436866;2002;0.006735
Taiwan;0.0166169161165;0.00692657047209;0.0103342616931;2002;31.375862
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;2002;9.3673174068
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;2002;19.0812675559
US;-0.0877264090609;-0.0375393468003;0.0960426032543;2003;562.477924007
Chile;0.122766024151;0.102452435823;0.00220625312068;2003;2.4291
Colombia;-0.139721787745;0.147885505613;0.00122847594321;2003;2.42689868417
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;2003;0.043071
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;2003;4.08836580448
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;2003;5.7337
France;-0.010844501586;-0.0460232119106;0.0022281666752;2003;13.583779
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;2003;87.1556256807
